"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13_1a","fin13_1b","fin13_1c","fin13_1d","fin13_1e","fin13_1f","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Gambia, The","GMB",175347580,2.69394390093934,2,15,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,1,1,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,3,2,2,0,0
"Gambia, The","GMB",175981950,0.469694779392721,1,32,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",139084284,0.924301005110248,2,38,2,5,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,1,2,,2,1,2,,,,2,2,1,2,2,2,2,,5,1,1,1,2,2,1,1,2,1,1,1,2,2,,,1,1,1,2,1,,,1,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,0,1,4,4,4,2,2,1,1,1,1
"Gambia, The","GMB",123595417,0.359626896819751,1,19,1,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,,,2,2,1,1,2,,,2,2,1,2,1,,2,2,2,2,2,2,1,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,2,2,1,,0,1,4,4,4,2,2,5,1,1,1,0
"Gambia, The","GMB",180650840,0.220644054444685,1,16,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,2,4,1,,1,0,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",195754601,0.228278311969685,2,45,3,5,2,2,1,1,0,1,2,1,2,,1,1,2,,,,2,,1,2,1,,,,,,,,,,1,1,2,2,2,2,,,,,2,,,1,2,2,,,,1,1,,2,2,2,1,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,1,3,,1,1,4,4,4,4,4,5,1,2,1,0
"Gambia, The","GMB",168401692,1.2430375877744,2,18,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",183246995,2.53538356254522,2,29,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,1,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,1,1,2,2,2,2,2,,1,1,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,2,5,1,1,0,0
"Gambia, The","GMB",128223119,0.747921667833501,2,15,1,5,1,2,1,1,1,1,2,2,,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,1,2,,1,3,3,1,1,,,1,1,,,1,2,2,,,2,2,,,,,,,2,2,,,,,1,1,2,1,,,5,3,3,3,,3,,1,1,4,4,4,1,3,1,1,1,1,0
"Gambia, The","GMB",201022335,1.70220720463279,1,43,1,4,1,2,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,3,1,1,1,2,2,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,2,4,1,2,0,0
"Gambia, The","GMB",180966847,0.763529277077413,1,60,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,5,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",170218138,0.731131871858195,1,16,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,3,1,1,1,1,1,3,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,2,4,4,4,4,5,2,2,0,0
"Gambia, The","GMB",183266581,0.687576168833532,2,42,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,3,3,2,2,2,2,2,3,3,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",180946499,3.00106912418754,1,23,1,1,2,2,1,1,0,2,2,1,2,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,2,3,2,,,,1,3,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,4,2,1,1,0,0
"Gambia, The","GMB",157353580,0.335210248038388,1,52,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,3,2,1,,1,0,4,4,4,4,4,2,1,1,0,0
"Gambia, The","GMB",157065636,1.19791129173649,2,82,1,1,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,2,2,2,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,2,3,3,1,,1,0,4,4,4,2,2,1,1,2,1,0
"Gambia, The","GMB",176857829,0.651409378166436,1,18,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",184276360,1.39248020485934,1,37,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,3,3,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,2,4,1,1,0,0
"Gambia, The","GMB",208864321,2.23944022592393,2,19,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,0,1,4,4,4,4,2,5,1,1,0,0
"Gambia, The","GMB",117345388,0.349482538266692,2,40,3,2,1,2,1,1,0,1,1,2,,,2,2,2,,,,1,2,2,,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,1,1,1,1,1,,,2,,,,1,2,2,,,1,1,1,1,2,,,1,1,2,1,2,,,2,,,,,,2,1,2,1,2,1,,1,0,1,1,4,4,2,1,1,1,1,0
"Gambia, The","GMB",179714455,0.75236603060747,2,15,1,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,2,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,1,3,2,2,1,,1,1,1,1,3,1,,0,1,2,4,4,2,2,5,2,2,0,0
"Gambia, The","GMB",173177366,0.185539238362971,1,39,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,4,1,,0,0,4,3,4,4,2,3,2,2,0,0
"Gambia, The","GMB",123544444,1.01521453421078,1,42,2,3,1,2,1,1,1,3,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,1,,,1,1,1,1,2,1,,0,1,4,4,4,1,4,5,1,1,1,0
"Gambia, The","GMB",173959883,0.186990607730635,1,27,2,1,2,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,1,1,2,1,,2,2,,1,2,2,2,2,1,3,3,1,2,1,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,4,2,,1,0,4,4,4,4,4,2,1,1,1,0
"Gambia, The","GMB",168109497,1.48036414329283,1,45,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,2,,1,2,2,2,2,3,3,4,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,1,0,4,4,4,4,2,5,1,1,0,0
"Gambia, The","GMB",160319035,0.461700977799296,2,75,2,3,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,3,1,,1,0,4,4,4,2,4,1,1,2,1,0
"Gambia, The","GMB",163083260,0.52672245022634,2,28,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,1,1,2,2,2,1,2,1,2,1,,,,,2,,,2,1,2,,,,1,2,,2,2,2,1,,1,2,3,1,2,1,1,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,1,1,1,0,0
"Gambia, The","GMB",169950848,0.906874334674614,1,30,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,1,4,4,4,2,4,5,2,2,0,0
"Gambia, The","GMB",163370006,0.575213716883366,1,21,2,4,1,2,1,1,0,1,1,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,1,1,,1,2,2,2,2,2,1,1,2,,,,2,,,,2,,,,,,1,1,2,2,1,,,2,2,,,,,2,,,,,,4,1,1,1,4,1,,1,0,2,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",119208686,0.575213716883366,1,15,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,1,1,2,2,1,,2,2,1,3,3,1,,1,1,4,3,4,2,2,5,2,2,0,0
"Gambia, The","GMB",206315486,0.384892438948669,1,43,2,4,2,2,1,1,0,2,2,2,,,2,2,2,,,,1,1,1,2,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,3,2,1,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,3,1,1,,1,0,4,4,4,4,2,3,1,1,0,0
"Gambia, The","GMB",162465353,3.00106912418754,2,25,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,2,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",196095833,1.0583136127019,2,64,3,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,1,2,1,2,1,2,2,2,1,2,2,,,1,1,1,2,2,1,,,1,2,2,2,2,2,2,,,,,,1,1,2,1,2,1,,0,1,2,3,4,4,2,3,1,1,0,0
"Gambia, The","GMB",168021704,0.185539238362971,1,32,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,4,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Gambia, The","GMB",184941189,0.974842495810927,1,20,1,3,1,2,1,1,0,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,1,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,2,1,1,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,1,4,4,4,4,1,1,1,1,0
"Gambia, The","GMB",151727552,1.29280442155304,2,40,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,3,1,,0,0,4,4,4,4,4,3,1,1,0,0
"Gambia, The","GMB",167435313,1.06650019473282,2,30,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,1,2,2,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,3,1,1,1,1,,0,0,4,4,4,4,2,2,1,1,0,0
"Gambia, The","GMB",168222642,1.02557047730128,2,22,2,5,2,2,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,2,1,1,2,,1,1,2,2,1,2,1,,1,3,3,1,2,1,1,1,1,,,1,2,2,,,1,1,1,2,2,1,,,1,2,2,2,1,,2,,,,,,1,3,3,3,,1,,1,1,2,2,4,4,2,1,1,1,1,1
"Gambia, The","GMB",183429071,0.617507356343246,2,21,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Gambia, The","GMB",151519796,0.185539238362971,2,57,2,4,1,1,1,1,0,2,2,2,,,1,2,2,,,,2,,1,1,2,,,,,,,,,,1,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,3,1,,0,1,4,4,4,4,2,1,1,1,1,0
"Gambia, The","GMB",181157609,1.4267841756179,1,17,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,2,2,3,4,1,1,4,2,,1,0,4,4,4,3,4,5,1,1,0,0
"Gambia, The","GMB",169025998,1.94968499162185,1,16,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,4,3,,2,,0,0,4,4,4,4,4,2,1,2,0,0
"Gambia, The","GMB",178621747,0.288409777314359,1,15,1,2,2,2,1,0,1,,,2,,,,,,,,,,,,,,,1,2,1,2,1,1,1,1,,,,,,,2,1,2,2,1,1,,1,1,1,2,2,,1,2,1,1,2,2,2,2,3,3,2,1,2,2,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,3,1,1,,1,1,4,4,4,4,4,2,1,1,1,1
"Gambia, The","GMB",170155834,1.24685999754925,2,50,1,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,1,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",167643093,0.833818317282372,1,27,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,1,4,4,4,4,4,3,2,2,0,0
"Gambia, The","GMB",174077641,0.869146677456653,2,32,2,5,1,2,1,1,0,1,2,1,2,,2,1,2,,,,1,1,1,2,1,,,,,,,,,,2,3,2,2,2,2,,,,,2,,,2,2,1,1,3,,2,1,,2,2,2,2,,3,3,2,1,2,1,2,2,,,,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,2,2,2,4,2,1,,1,0,1,4,4,4,2,3,1,1,1,1
"Gambia, The","GMB",179370972,0.663500790178889,1,60,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,1,1,2,2,,0,1,4,4,4,2,2,2,1,1,0,0
"Gambia, The","GMB",173434710,1.67958016944295,2,16,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,0,1,4,4,4,2,2,5,1,2,0,0
"Gambia, The","GMB",168413222,0.829648957268762,1,60,1,5,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,1,2,2,2,2,2,,,,,2,,,1,1,2,,,,1,2,,2,2,2,1,,3,1,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,1,1,,1,1,4,4,4,2,2,1,1,1,1,0
"Gambia, The","GMB",114903051,0.185539238362971,2,35,2,4,1,2,1,1,0,1,2,2,,,2,2,2,,,,1,2,2,,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,1,2,2,1,2,1,2,2,,,,2,,,,,,1,1,1,2,,,1,2,2,,,,,2,,,,,,1,1,2,1,4,1,,1,0,1,4,4,4,4,3,1,1,1,0
"Gambia, The","GMB",194590767,0.4697826622555,2,36,1,5,1,2,1,1,0,1,2,2,,,2,2,2,,,,1,2,2,,2,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,1,2,1,2,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,3,3,1,1,,0,0,2,4,4,4,2,3,1,1,0,0
"Gambia, The","GMB",168284211,0.416909158641186,1,31,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,,,,,2,,,2,1,1,2,1,,2,2,,1,2,2,2,2,6,2,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",181402101,0.917749126906264,2,17,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,0,0,4,4,4,4,4,3,2,2,0,0
"Gambia, The","GMB",194473095,0.392550065832801,1,38,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,2,2,1,2,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,1,1,4,1,,0,0,4,4,4,4,4,2,1,1,0,0
"Gambia, The","GMB",183478548,2.49687230733132,1,18,1,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,2,2,2,2,2,1,1,2,1,,0,0,4,4,4,3,4,5,2,1,0,0
"Gambia, The","GMB",142029481,0.346393041930392,2,52,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,1,2,1,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,2,2,1,4,2,,0,1,2,4,4,4,1,5,1,2,0,0
"Gambia, The","GMB",168592044,1.34697195046967,2,20,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,1,1,,0,1,4,2,4,4,2,5,2,1,0,0
"Gambia, The","GMB",141766639,0.203968830957355,2,28,1,5,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,1,1,2,2,2,2,,,,,1,1,,2,2,2,,,,1,2,,1,2,2,2,2,3,2,2,2,,,,1,2,1,1,2,,,,,,1,2,1,2,,,3,2,2,,,,,2,,,,,,3,2,2,1,3,1,,1,0,1,4,4,4,4,2,1,1,1,1
"Gambia, The","GMB",180298349,0.185539238362971,1,23,2,5,2,2,1,1,0,2,2,1,2,,2,2,1,2,,2,1,1,1,2,1,,,,,,,,,,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,1,1,,2,2,2,1,,1,3,3,1,2,2,1,1,2,1,1,1,2,2,,,1,1,1,1,2,,,1,2,2,,,,,2,,,,,,3,3,3,3,,1,,1,1,1,4,4,4,2,2,1,1,1,0
"Gambia, The","GMB",182697227,1.34084099215355,1,45,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,4,1,1,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,1,2,2,2,2,1,2,2,2,1,,1,1,1,1,4,1,,1,1,4,4,3,2,2,4,1,1,0,0
"Gambia, The","GMB",134258964,2.78496040971867,1,40,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,2,1,1,1,2,2,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,1,4,2,1,,1,1,4,4,4,4,2,4,1,2,0,0
"Gambia, The","GMB",127737486,0.766951622511154,1,18,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,1,1,2,,,,2,,,,1,3,3,,,2,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,1,1,1,1,3,1,,1,1,4,2,4,2,3,5,1,1,0,0
"Gambia, The","GMB",209616285,3.00106912418754,2,70,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",145119877,0.288409777314359,1,24,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,1,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,2,5,1,1,0,0
