SETTLEMENT,mobile_agent_distance,domestic_receive,international_receive,means_receive,DISTRICT,match_key,adm2_name,center_lat,center_lon
24101. BAKOTEH,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,1. Less than 10 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,1. Less than 10 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,98. Don?t Know,0,1,6.   Friends or family,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,98. Don?t Know,1,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,1. Less than 10 minutes,1,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,1. Less than 10 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,1. Less than 10 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24101. BAKOTEH,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,1. Less than 10 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,1. Less than 10 minutes,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,98. Don?t Know,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,1. Less than 10 minutes,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,3. 21 to 30 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,4. 31 to 60 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,3. 21 to 30 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,1. Less than 10 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,1. Less than 10 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,3. 21 to 30 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24201. DIPPA KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24202. LATRI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24202. LATRI KUNDA,98. Don?t Know,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24202. LATRI KUNDA,1. Less than 10 minutes,1,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24202. LATRI KUNDA,3. 21 to 30 minutes,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24202. LATRI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24202. LATRI KUNDA,1. Less than 10 minutes,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24202. LATRI KUNDA,3. 21 to 30 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24202. LATRI KUNDA,1. Less than 10 minutes,0,1,6.   Friends or family,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24301. KOTU,3. 21 to 30 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24301. KOTU,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24301. KOTU,3. 21 to 30 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24301. KOTU,3. 21 to 30 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24301. KOTU,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24301. KOTU,3. 21 to 30 minutes,0,1,6.   Friends or family,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24301. KOTU,98. Don?t Know,0,1,6.   Friends or family,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24301. KOTU,3. 21 to 30 minutes,0,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24302. KOLOLI,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24302. KOLOLI,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24302. KOLOLI,1. Less than 10 minutes,0,1,3.   Transfer via MFI/Bank,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24302. KOLOLI,2. 10 to 20 minutes,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24302. KOLOLI,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24302. KOLOLI,98. Don?t Know,1,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24302. KOLOLI,2. 10 to 20 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24302. KOLOLI,2. 10 to 20 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,1. Less than 10 minutes,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,2. 10 to 20 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,3. 21 to 30 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,1. Less than 10 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,2. 10 to 20 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,1. Less than 10 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,3. 21 to 30 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,3. 21 to 30 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,1. Less than 10 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,NA,NA,NA,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,1. Less than 10 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,1. Less than 10 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,1. Less than 10 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24401. LATRIKUNDA YIRINGANYA,2. 10 to 20 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,2. 10 to 20 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,1. Less than 10 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,2. 10 to 20 minutes,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,3. 21 to 30 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,3. 21 to 30 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,1. Less than 10 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,98. Don?t Know,0,1,1.  Cash deposited at bank ? (branch/bank agent/ATM),24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,1. Less than 10 minutes,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,2. 10 to 20 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,1. Less than 10 minutes,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24501. KOTU,98. Don?t Know,0,1,6.   Friends or family,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,3. 21 to 30 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,1. Less than 10 minutes,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,3. 21 to 30 minutes,0,1,6.   Friends or family,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,2. 10 to 20 minutes,0,1,6.   Friends or family,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,1,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,1. Less than 10 minutes,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,3. 21 to 30 minutes,1,1,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,NA,NA,NA,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,2. 10 to 20 minutes,0,0,NA,24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
24502. MANJAI KUNDA,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",24. Serrekunda West,sere kunda west,Sere Kunda West,13.44760141,-16.70063398
30202. BRUFUT,1. Less than 10 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30202. BRUFUT,98. Don?t Know,0,1,6.   Friends or family,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30202. BRUFUT,4. 31 to 60 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30202. BRUFUT,4. 31 to 60 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30202. BRUFUT,98. Don?t Know,1,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30202. BRUFUT,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30202. BRUFUT,1. Less than 10 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30202. BRUFUT,1. Less than 10 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30301. Lamin,4. 31 to 60 minutes,0,1,3.   Transfer via MFI/Bank,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30301. Lamin,4. 31 to 60 minutes,0,1,1.  Cash deposited at bank ? (branch/bank agent/ATM),30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30301. Lamin,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30301. Lamin,2. 10 to 20 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30301. Lamin,3. 21 to 30 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30301. Lamin,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30301. Lamin,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30301. Lamin,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30307. Mandinaring,3. 21 to 30 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30307. Mandinaring,5. 61 minutes to less than 2 hours,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30307. Mandinaring,4. 31 to 60 minutes,0,1,"8. Combination of many means, one of which is formal",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30307. Mandinaring,3. 21 to 30 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30307. Mandinaring,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30307. Mandinaring,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30307. Mandinaring,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30307. Mandinaring,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,3. 21 to 30 minutes,0,1,6.   Friends or family,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,3. 21 to 30 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,4. 31 to 60 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,4. 31 to 60 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,1. Less than 10 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,1. Less than 10 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,98. Don?t Know,0,1,6.   Friends or family,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,4. 31 to 60 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30401. SUKUTA,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30502. WELLINGARA,3. 21 to 30 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30502. WELLINGARA,3. 21 to 30 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30502. WELLINGARA,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30502. WELLINGARA,2. 10 to 20 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30502. WELLINGARA,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30502. WELLINGARA,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30502. WELLINGARA,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30502. WELLINGARA,98. Don?t Know,0,1,9.  Combination of many informal means,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30503. KUNLUJANG KEITA,4. 31 to 60 minutes,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30503. KUNLUJANG KEITA,4. 31 to 60 minutes,0,1,1.  Cash deposited at bank ? (branch/bank agent/ATM),30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30503. KUNLUJANG KEITA,3. 21 to 30 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30503. KUNLUJANG KEITA,2. 10 to 20 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30503. KUNLUJANG KEITA,2. 10 to 20 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30503. KUNLUJANG KEITA,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30503. KUNLUJANG KEITA,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30503. KUNLUJANG KEITA,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30605. SINCHU ALAGIE,1. Less than 10 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30605. SINCHU ALAGIE,4. 31 to 60 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30605. SINCHU ALAGIE,5. 61 minutes to less than 2 hours,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30605. SINCHU ALAGIE,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30605. SINCHU ALAGIE,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30605. SINCHU ALAGIE,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30605. SINCHU ALAGIE,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30605. SINCHU ALAGIE,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30607. SINCHU SORRY,4. 31 to 60 minutes,0,1,6.   Friends or family,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30607. SINCHU SORRY,4. 31 to 60 minutes,0,1,1.  Cash deposited at bank ? (branch/bank agent/ATM),30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30607. SINCHU SORRY,2. 10 to 20 minutes,0,1,6.   Friends or family,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30607. SINCHU SORRY,98. Don?t Know,0,1,6.   Friends or family,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30607. SINCHU SORRY,98. Don?t Know,0,1,"2.  Money transfer agencies (Western union, MoneyGram, etc",30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30607. SINCHU SORRY,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30607. SINCHU SORRY,98. Don?t Know,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
30607. SINCHU SORRY,2. 10 to 20 minutes,0,0,NA,30. Kombo North,kombo north/st marie,Kombo North/St Marie,13.38111656,-16.70267974
